"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENE","GENENAME"
"ENSG00000164122.8",22.3073227599771,5.56032111847596,1.44759790450716,3.84106739942333,0.000122500470694924,0.00361837984526559,"ENSG00000164122","ASB5"
"ENSG00000205944.11",889.185273388835,-11.3123397132983,2.94704728202905,-3.83853349835288,0.000123771330775276,0.00364533665415882,"ENSG00000205944","DAZ2"
"ENSG00000272667.1",14.9511028745999,7.90119820028583,2.05842038112444,3.83847647095765,0.000123800074958959,0.00364533665415882,"ENSG00000272667","RP11-395A13.2"
"ENSG00000225345.3",10.3760459787662,7.50374636464607,1.95515962259345,3.8379200746242,0.000124080852302382,0.00364533665415882,"ENSG00000225345","SNX18P3"
"ENSG00000274561.1",14.9558787393027,9.52445379091775,2.4817317198482,3.8378257064387,0.000124128533339199,0.00364533665415882,"ENSG00000274561","RP11-147L13.12"
"ENSG00000249790.2",18.0141756652425,6.30711335654759,1.64357811294104,3.83742841723633,0.00012432945955773,0.00364598376294401,"ENSG00000249790","RP11-20D14.6"
"ENSG00000260942.1",17.4003008631804,7.80168330255389,2.03327349516196,3.8370063452445,0.000124543255348135,0.00364700587248612,"ENSG00000260942","CAPN10-AS1"
"ENSG00000260317.1",19.6776364483521,8.79062263809202,2.29140493080841,3.8363462170742,0.000124878330803327,0.00365157139182585,"ENSG00000260317","RP11-48B3.4"
"ENSG00000250899.3",8.92244017118948,7.64203665901381,1.99329350604,3.83387425678015,0.000126140641122967,0.0036819737043677,"ENSG00000250899","RP11-253E3.3"
"ENSG00000250786.1",14.7295416744188,7.18030961113504,1.87347692958817,3.832611705933,0.00012678999536424,0.00369158127931224,"ENSG00000250786","SNHG18"
"ENSG00000278991.1",16.2196485403729,9.05379621916124,2.36298373356906,3.83151017526742,0.000127359106138568,0.00370286154380907,"ENSG00000278991","RP11-797A18.5"
"ENSG00000214617.9",248.507372582125,5.59635145719383,1.4608033799862,3.83100938419701,0.000127618637437648,0.00370512172310071,"ENSG00000214617","SLC6A10P"
"ENSG00000065135.10",911.893306958093,1.19706667082672,0.312555184274454,3.82993701929954,0.00012817606010472,0.00371601177950824,"ENSG00000065135","GNAI3"
"ENSG00000211451.12",13.3302536057929,6.37610477016166,1.66503757826043,3.82940592657566,0.000128452974639222,0.00371875010812781,"ENSG00000211451","GNRHR2"
"ENSG00000198034.10",7181.54380706117,2.51374002916502,0.656841097606225,3.82701392821799,0.000129707178135966,0.00374973332991366,"ENSG00000198034","RPS4X"
"ENSG00000265566.2",8.27571333565965,8.65836822727107,2.26298254374485,3.82608705984225,0.00013019626085707,0.00375854106590359,"ENSG00000265566","RN7SL605P"
"ENSG00000280832.1",12.1090102536539,8.63912621289668,2.25909527538863,3.82415310545523,0.000131222356579704,0.00377840873333254,"ENSG00000280832","ST3GAL4-AS1"
"ENSG00000226026.5",20.7688389186676,7.64770189758419,2.00018573552412,3.82349586928746,0.000131572797009472,0.00377840873333254,"ENSG00000226026","RP11-57H12.3"
"ENSG00000183751.14",875.895042663102,-1.18574424547518,0.310136704772199,-3.82329542820843,0.000131679848200313,0.00377840873333254,"ENSG00000183751","TBL3"
"ENSG00000234327.7",12.4618321265024,8.67472399240773,2.26893602056082,3.823256325343,0.000131700741749522,0.00377840873333254,"ENSG00000234327","AC012146.7"
"ENSG00000165511.6",16.8744238129825,3.89776062349735,1.0195641962072,3.82296734035691,0.00013185524987175,0.00377840873333254,"ENSG00000165511","C10orf25"
"ENSG00000261490.1",13.4054858173494,8.77938091762751,2.29664226151942,3.82270284960237,0.000131996811644805,0.00377840873333254,"ENSG00000261490","RP11-448G15.3"
"ENSG00000278233.1",102.571428492726,5.30939972554934,1.39063756926332,3.81796079934901,0.000134559299550541,0.00384161763486759,"ENSG00000278233","RNA5-8S5"
"ENSG00000232160.6",11.2781929383025,7.93495575108888,2.07834562569912,3.8179192396932,0.000134581963166452,0.00384161763486759,"ENSG00000232160","RAP2C-AS1"
"ENSG00000224531.5",225.194281721395,2.84797905212272,0.746417738790368,3.81552970155573,0.000135891108374374,0.00387356178989946,"ENSG00000224531","SMIM13"
"ENSG00000220785.7",13.1204317879623,8.75639609700601,2.29554137852855,3.81452330979932,0.00013644605812686,0.00388394847860829,"ENSG00000220785","MTMR9LP"
"ENSG00000186960.10",18.7457704283417,8.71228183130074,2.28488149986272,3.81301254871388,0.000137283139376525,0.00390232589070147,"ENSG00000186960","LINC01551"
"ENSG00000253106.1",16.2443557393666,3.64041602052475,0.955058203353501,3.81172163931176,0.000138002235937864,0.00391730302318887,"ENSG00000253106","RP11-158K1.3"
"ENSG00000257139.1",9.27607262366507,7.04213703627214,1.8491557011615,3.80829858288775,0.000139926254202151,0.00396541349598624,"ENSG00000257139","RP11-320P7.2"
"ENSG00000140795.12",37.442367162287,2.87030503626145,0.753856425568767,3.80749561708102,0.00014038122637482,0.00396541349598624,"ENSG00000140795","MYLK3"
"ENSG00000213639.9",1426.15957344162,1.34857118571127,0.354191892009445,3.80745922234524,0.000140401881137255,0.00396541349598624,"ENSG00000213639","PPP1CB"
"ENSG00000261526.2",14.6009603440161,9.48733271234073,2.49185998750184,3.80732976970028,0.000140475371380308,0.00396541349598624,"ENSG00000261526","CTB-31O20.2"
"ENSG00000237149.5",11.9518019499692,8.61837068564139,2.26450896377556,3.80584525100407,0.000141320726514726,0.00397888476026359,"ENSG00000237149","ZNF503-AS2"
"ENSG00000229043.2",17.0804922760849,8.58452160587596,2.25582126240533,3.80549724791692,0.000141519587997474,0.00397888476026359,"ENSG00000229043","AC091729.9"
"ENSG00000258535.1",17.6068588941265,9.75595249675996,2.56366924168349,3.80546458105239,0.000141538268543796,0.00397888476026359,"ENSG00000258535","RP11-280K24.4"
"ENSG00000157856.10",26.2160850751076,-3.08424900143185,0.810785567482364,-3.80402553416065,0.000142363495878117,0.00399657081197233,"ENSG00000157856","DRC1"
"ENSG00000251637.6",12.7234650809556,8.70191909859939,2.2879652587732,3.80334406968458,0.000142755863524796,0.00400207325240558,"ENSG00000251637","RP11-119D9.1"
"ENSG00000245849.6",7.38217161699398,7.90499114252525,2.08008445485245,3.80032220522796,0.000144508069328474,0.00404563044091156,"ENSG00000245849","RAD51-AS1"
"ENSG00000246067.7",22.3896658509227,8.60134271689464,2.26559103641892,3.79651162925249,0.000146746481727843,0.00410266124018542,"ENSG00000246067","RAB30-AS1"
"ENSG00000168453.14",377.260536997448,-3.2824622497848,0.864787775335196,-3.79568530384521,0.000147236171060717,0.00411071287998422,"ENSG00000168453","HR"
"ENSG00000276517.1",28.0878157749108,8.64199706257322,2.2770572460903,3.79524804543738,0.000147495917192186,0.00411233144773453,"ENSG00000276517","AL133243.2"
"ENSG00000267414.1",12.0905498927918,8.63878087507262,2.27644020170795,3.79486395846953,0.000147724433593387,0.00411307606703117,"ENSG00000267414","RP11-456K23.1"
"ENSG00000197622.12",533.522003384227,1.73831833243776,0.458428014976151,3.79191121757293,0.000149492361082721,0.0041556140552982,"ENSG00000197622","CDC42SE1"
"ENSG00000273382.1",13.4080451145041,5.66685823501675,1.4946058509172,3.79154024556986,0.000149715880566869,0.0041556140552982,"ENSG00000273382","RP5-1065J22.8"
"ENSG00000235244.3",9.07057044754894,8.20534037979974,2.16425804392906,3.79129485174676,0.000149863909064529,0.0041556140552982,"ENSG00000235244","DANT2"
"ENSG00000156976.16",4349.53207188198,0.987750643257954,0.260567653768502,3.79076462090535,0.000150184229967049,0.00415883803119352,"ENSG00000156976","EIF4A2"
"ENSG00000188825.13",15.9184600635716,9.61028566673477,2.53576388649801,3.78989767852833,0.000150709352559497,0.00416771684466092,"ENSG00000188825","LINC00910"
"ENSG00000101888.11",117.154618890936,1.96601929588657,0.518940575337093,3.78852490886743,0.000151544400794297,0.0041851306674642,"ENSG00000101888","NXT2"
"ENSG00000119661.14",123.886475136612,2.01558129367291,0.532169805815873,3.7874777404607,0.000152184314007818,0.00419711570202076,"ENSG00000119661","DNAL1"
"ENSG00000218739.9",160.288862301778,2.43394378582961,0.642788371316128,3.78653985423856,0.000152759604572478,0.00420641459272528,"ENSG00000218739","CEBPZOS"
"ENSG00000228709.1",8.22272774837402,8.64837866009555,2.28415067188605,3.7862557696137,0.00015293426295125,0.00420641459272528,"ENSG00000228709","AP001065.15"
"ENSG00000235609.7",14.1211431407362,9.44009552969623,2.49471845680883,3.78403242415247,0.000154307707399498,0.00423847086861073,"ENSG00000235609","AF127936.9"
"ENSG00000177212.4",8.87608326732638,6.51224199532996,1.72155298158619,3.78277175607443,0.000155091618953611,0.00425200872944829,"ENSG00000177212","OR2T33"
"ENSG00000247137.8",14.7545898627942,4.77222415645631,1.26163559967807,3.78256935495005,0.000155217825166063,0.00425200872944829,"ENSG00000247137","RP11-727A23.5"
"ENSG00000186615.10",15.913287931935,7.63895935861026,2.02020910589198,3.7812716200175,0.000156029320987046,0.00426564878723339,"ENSG00000186615","KTN1-AS1"
"ENSG00000249825.5",7.7502552378228,4.6881587456446,1.2398914639993,3.78110413835969,0.000156134340575836,0.00426564878723339,"ENSG00000249825","CTD-2201I18.1"
"ENSG00000205885.7",15.7728670618721,4.25970055631706,1.12673412085,3.78057296525605,0.000156467853617123,0.00426903791776518,"ENSG00000205885","C1RL-AS1"
"ENSG00000196593.9",11.7257388900503,7.57632282083965,2.0042241048726,3.7801774773691,0.000156716607942802,0.00427010853807788,"ENSG00000196593","ANKRD20A19P"
"ENSG00000253716.5",11.4467324875078,8.55501347140931,2.26375827726395,3.77911968664303,0.000157383768435305,0.00428256152801062,"ENSG00000253716","MINCR"
"ENSG00000166813.14",891.530457258751,-1.29341781739361,0.34229172032337,-3.77870027405772,0.000157649035956252,0.0042840600024325,"ENSG00000166813","KIF7"
"ENSG00000213693.4",18.7755014829056,3.93682845186927,1.04238041503051,3.77676747865035,0.000158876925311889,0.00431167858160001,"ENSG00000213693","SEC14L1P1"
"ENSG00000213963.6",15.9478154553372,7.67506682639925,2.03273456779915,3.77573488835243,0.000159536604601184,0.00431886909272134,"ENSG00000213963","AC074286.1"
"ENSG00000203739.3",6.82029012800136,7.78662949794995,2.06248574932838,3.77536159970344,0.000159775716995394,0.00431886909272134,"ENSG00000203739","RP11-296O14.3"
"ENSG00000141255.12",43.1918877856657,-5.1409158912239,1.3617026498496,-3.77535865983055,0.000159777601487262,0.00431886909272134,"ENSG00000141255","SPATA22"
"ENSG00000272831.1",10.3966494674238,7.81149576300169,2.06960116123592,3.77439668536755,0.000160395362468106,0.00432982500988406,"ENSG00000272831","RP11-792A8.4"
"ENSG00000242173.8",47.628596345148,-4.05093678886641,1.07342892281575,-3.77382861851741,0.000160761218556635,0.00433396084047986,"ENSG00000242173","ARHGDIG"
"ENSG00000225783.6",11.3962265453715,8.54781021158634,2.26565212264727,3.77278141076609,0.000161437718105658,0.00434644931665972,"ENSG00000225783","MIAT"
"ENSG00000186897.4",209.539131005434,-2.60388505169434,0.690493483265192,-3.77104942306065,0.000162562469844924,0.00436723239220559,"ENSG00000186897","C1QL4"
"ENSG00000128342.4",220.827017524892,3.33570032604537,0.884582185132766,3.77093319547772,0.000162638211357835,0.00436723239220559,"ENSG00000128342","LIF"
"ENSG00000175611.11",13.1318306062354,6.37820184033187,1.69191637472202,3.76980915583361,0.00016337242461048,0.00438117550787656,"ENSG00000175611","LINC00476"
"ENSG00000283662.1",13.6782321702378,6.11125145261287,1.62157695437763,3.76870887077844,0.000164094141111658,0.00439474729303115,"ENSG00000283662","RP11-57A19.7"
"ENSG00000166257.8",34.0650183394677,3.43525670343546,0.912325138349644,3.76538643849021,0.000166291691123247,0.00444775716113242,"ENSG00000166257","SCN3B"
"ENSG00000170144.20",1644.68974310078,2.522733920806,0.670075408530145,3.7648507745416,0.000166648575561213,0.00445146083684545,"ENSG00000170144","HNRNPA3"
"ENSG00000223482.7",97.8283577104925,2.38705403220644,0.634882721797698,3.75983461236335,0.00017002572361375,0.00453572548818302,"ENSG00000223482","NUTM2A-AS1"
"ENSG00000107159.12",526.350821272352,-3.07840883282872,0.818991694657112,-3.75877906077858,0.000170744528051485,0.00454894670093768,"ENSG00000107159","CA9"
"ENSG00000259891.1",21.649222873837,7.50280569685782,1.99725319075124,3.75656212822759,0.00017226352007329,0.00457884931789957,"ENSG00000259891","CTA-204B4.2"
"ENSG00000271270.5",12.9496396876387,8.72886371786633,2.32368977202815,3.75646690145202,0.000172329051147098,0.00457884931789957,"ENSG00000271270","TMCC1-AS1"
"ENSG00000133318.13",632.826627330812,1.34612806591843,0.358378856870695,3.75615927142744,0.000172540909481717,0.00457884931789957,"ENSG00000133318","RTN3"
"ENSG00000213888.3",21.5981347789512,7.51420574912697,2.00537447328883,3.74703370827476,0.000178938048061798,0.0047424399968108,"ENSG00000213888","LINC01521"
"ENSG00000227471.8",13.0694060010066,4.36328378237506,1.16495435932309,3.74545470168497,0.000180067337215671,0.00476617194778257,"ENSG00000227471","AKR1B15"
"ENSG00000279407.1",14.8158496108677,9.50659555095029,2.5392843811614,3.7438089335241,0.000181251503433854,0.00478817043304228,"ENSG00000279407","AC007191.4"
"ENSG00000116489.12",959.263879323305,1.40953873024566,0.376530846788516,3.74348806284483,0.000181483228154181,0.00478817043304228,"ENSG00000116489","CAPZA1"
"ENSG00000231784.8",11.5551924251224,7.95673492847185,2.12558120143179,3.74332202557691,0.000181603245411986,0.00478817043304228,"ENSG00000231784","DBIL5P"
"ENSG00000102854.15",88.103669685283,-5.57332445954483,1.48914502139464,-3.74263377943216,0.000182101528784479,0.00479146853048803,"ENSG00000102854","MSLN"
"ENSG00000215869.4",5.14572615713947,7.38786215150678,1.97416472449609,3.7422723949201,0.000182363681957846,0.00479146853048803,"ENSG00000215869","RP11-364B6.2"
"ENSG00000100522.8",157.64747776951,2.83326646290417,0.757117359338354,3.74217606815959,0.000182433618549566,0.00479146853048803,"ENSG00000100522","GNPNAT1"
"ENSG00000156508.17",57873.5665454529,3.45217749785667,0.923001084616638,3.74016624183113,0.000183898586877145,0.00482372857032574,"ENSG00000156508","EEF1A1"
"ENSG00000101236.16",283.338516009494,2.86694892473343,0.767634455613764,3.73478405478967,0.000187876328163511,0.00492173193354822,"ENSG00000101236","RNF24"
"ENSG00000223949.6",23.8363307259524,8.40251523952524,2.25023989462383,3.73405309345024,0.000188422745885754,0.00492970986379661,"ENSG00000223949","ROR1-AS1"
"ENSG00000160111.12",397.864045116521,-3.78974647861616,1.0152188416804,-3.73293552387515,0.000189261054499976,0.00494529429713335,"ENSG00000160111","CPAMD8"
"ENSG00000274605.1",11.0013563608028,8.49584335622312,2.27701878984069,3.73112571320395,0.000190626064370962,0.00497087099468633,"ENSG00000274605","RP11-12G12.7"
"ENSG00000171863.12",95.5700937689997,3.59974311680313,0.964822128400324,3.73099145515196,0.000190727693334219,0.00497087099468633,"ENSG00000171863","RPS7"
"ENSG00000136931.9",40.3255576432237,-4.35636698684889,1.16790161838284,-3.73008044366016,0.000191418645536642,0.00498250755387268,"ENSG00000136931","NR5A1"
"ENSG00000260563.3",13.6783308090292,9.39648806612372,2.52029093537041,3.7283346673398,0.000192749299347874,0.00501074422195029,"ENSG00000260563","RP13-516M14.1"
"ENSG00000148730.6",866.686763737132,2.46211286143676,0.660643270169482,3.72684165965262,0.000193894180727465,0.00503408572918021,"ENSG00000148730","EIF4EBP2"
"ENSG00000169247.11",89.1094396556618,-3.52264114853278,0.945298622487469,-3.72648501196718,0.000194168612479722,0.00503479706227635,"ENSG00000169247","SH3TC2"
"ENSG00000263345.1",5.29751867911443,4.93727212532851,1.32527355290217,3.72547397065049,0.000194948569624482,0.00504358804698646,"ENSG00000263345","RP1-59D14.5"
"ENSG00000182919.14",189.339210621537,1.42759356662613,0.383205022538157,3.72540411180017,0.000195002570091032,0.00504358804698646,"ENSG00000182919","C11orf54"
"ENSG00000215160.3",11.2606212168709,7.64053464541984,2.05396998580335,3.71988621948216,0.000199312547595465,0.00514852855835635,"ENSG00000215160","OR7E122P"
"ENSG00000276308.1",17.5377016466055,6.3952947828707,1.71977724185246,3.7186762490135,0.000200269534293471,0.00516011297664132,"ENSG00000276308","RP11-116D17.4"
"ENSG00000258484.3",53.6297105764457,-7.83368540891189,2.10674608557452,-3.71838137616646,0.00020050340769369,0.00516011297664132,"ENSG00000258484","SPESP1"
"ENSG00000225746.9",184.959835670169,5.87437782059233,1.57983040635034,3.71835976632649,0.000200520557259208,0.00516011297664132,"ENSG00000225746","SNHG23"
"ENSG00000267296.2",11.7351642249453,8.59678377420398,2.3128762462108,3.71692337118692,0.000201663575348973,0.00518298276063987,"ENSG00000267296","CEBPA-AS1"
"ENSG00000215717.5",241.091737737064,1.66360680357558,0.447678621270305,3.71607381843483,0.000202342488658734,0.00519388194125146,"ENSG00000215717","TMEM167B"
"ENSG00000280332.1",6.27150662172308,7.6769990791982,2.06617222908201,3.71556590062633,0.000202749412111077,0.00519560840644709,"ENSG00000280332","CTD-2013N17.6"
"ENSG00000097033.14",662.686618699243,1.10530714433171,0.297497146978686,3.71535376240398,0.000202919596267695,0.00519560840644709,"ENSG00000097033","SH3GLB1"
"ENSG00000255571.8",11.0648961009428,8.51011089752127,2.29205235810273,3.71287805334675,0.000204915636926928,0.00524013249210505,"ENSG00000255571","MIR9-3HG"
"ENSG00000065717.14",1254.63618621042,-2.27537332092746,0.613244422959075,-3.71038567289068,0.000206943738053803,0.00527896263834391,"ENSG00000065717","TLE2"
"ENSG00000269296.1",6.55934465949896,7.12286122986491,1.91971442855015,3.7103754203923,0.00020695211952489,0.00527896263834391,"ENSG00000269296","AC005614.3"
"ENSG00000272686.1",13.7763116257441,9.40775125572724,2.53819453176619,3.70647369143172,0.000210165056453904,0.00535421751948376,"ENSG00000272686","RP11-390E23.6"
"ENSG00000177359.18",19.3810147060026,3.55912986736492,0.960723706276689,3.70463416704729,0.000211696036083937,0.00538648802924684,"ENSG00000177359","OVOS2"
"ENSG00000243960.1",13.6093645060308,9.38988952866693,2.53531844175085,3.70363319022853,0.000212533512349564,0.00540105425834971,"ENSG00000243960","RP11-552M11.4"
"ENSG00000134108.12",532.261529448402,1.9020804120204,0.513823246540091,3.70181852383743,0.00021405970768323,0.00543306463548183,"ENSG00000134108","ARL8B"
"ENSG00000232973.11",13.2254315970277,9.34398598085574,2.5249353569608,3.70068324921508,0.000215019738518933,0.00545064339646067,"ENSG00000232973","CYP1B1-AS1"
"ENSG00000102032.12",70.2150774904886,3.08184929981734,0.833363330481033,3.69808604134098,0.000217231260788761,0.00549986375917483,"ENSG00000102032","RENBP"
